Produktbereich,PB_BEZ,Teilplan,PG_BEZ,Bezirk,Bezeichnung,Teilplanzeile,Ergebnis 2010,Plan 2011,Plan 2012,Plan 2013,Plan 2014,Plan 2015
12,"Verkehrsflächen und -anlagen, ÖPNV",1201,"Straßen, Wege, Plätze",2,Rodenkirchen,26 = Jahresergebnis vor interner Leistungsver. (22 und 25),3354461,3744946,3525129,3520630,3520630,3520630
12,"Verkehrsflächen und -anlagen, ÖPNV",1201,"Straßen, Wege, Plätze",2,Rodenkirchen,28 = Jahresergebnis,3354461,3744946,3525129,3520630,3520630,3520630
12,"Verkehrsflächen und -anlagen, ÖPNV",1201,"Straßen, Wege, Plätze",3,Lindenthal,02 - Zuwendungen und allg. Umlagen,-1123855,-1152351,-1156119,-1500819,-1156119,-1156119
12,"Verkehrsflächen und -anlagen, ÖPNV",1201,"Straßen, Wege, Plätze",3,Lindenthal,04 - öffentl.rechtl. Leistungsentgelte,-2991924,-2946171,-2959745,-2959744,-2959745,-2959745
12,"Verkehrsflächen und -anlagen, ÖPNV",1201,"Straßen, Wege, Plätze",3,Lindenthal,05 - privatrechtl. Leistungsentgelte,-36673,-5000,-20000,-20000,-20000,-20000
12,"Verkehrsflächen und -anlagen, ÖPNV",1201,"Straßen, Wege, Plätze",3,Lindenthal,06 - Kostenerstattungen und Umlagen,-11676,0,-82000,-1607800,0,0
12,"Verkehrsflächen und -anlagen, ÖPNV",1201,"Straßen, Wege, Plätze",3,Lindenthal,07 - sonstige ordentliche Erträge,-70723,0,0,0,0,0
12,"Verkehrsflächen und -anlagen, ÖPNV",1201,"Straßen, Wege, Plätze",3,Lindenthal,10 = ordentliche Erträge,-4234850,-4103522,-4217865,-6088364,-4135864,-4135865
12,"Verkehrsflächen und -anlagen, ÖPNV",1201,"Straßen, Wege, Plätze",3,Lindenthal,13 - Aufwendungen für Sach- und Dienstleistungen,1145110,705800,807400,802900,802900,802900
12,"Verkehrsflächen und -anlagen, ÖPNV",1201,"Straßen, Wege, Plätze",3,Lindenthal,14 - Bilanzielle Abschreibungen,6706468,6751559,6769893,6769893,6769893,6769894
12,"Verkehrsflächen und -anlagen, ÖPNV",1201,"Straßen, Wege, Plätze",3,Lindenthal,16 - sonstige ordentl. Aufwendungen,219300,193400,65000,2555000,65000,65000
12,"Verkehrsflächen und -anlagen, ÖPNV",1201,"Straßen, Wege, Plätze",3,Lindenthal,17 = ordentliche Aufwendungen,8070878,7650759,7642293,10127793,7637793,7637794
12,"Verkehrsflächen und -anlagen, ÖPNV",1201,"Straßen, Wege, Plätze",3,Lindenthal,18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17),3836028,3547237,3424429,4039429,3501929,3501929
12,"Verkehrsflächen und -anlagen, ÖPNV",1201,"Straßen, Wege, Plätze",3,Lindenthal,20 - Zinsen und sonst. Finanzaufwendungen,908,0,0,0,0,0
12,"Verkehrsflächen und -anlagen, ÖPNV",1201,"Straßen, Wege, Plätze",3,Lindenthal,21 = Finanzergebnis (19 und 20),908,0,0,0,0,0
12,"Verkehrsflächen und -anlagen, ÖPNV",1201,"Straßen, Wege, Plätze",3,Lindenthal,22 = ordentliches Jahresergebnis (18 und 21),3836937,3547237,3424429,4039429,3501929,3501929
12,"Verkehrsflächen und -anlagen, ÖPNV",1201,"Straßen, Wege, Plätze",3,Lindenthal,26 = Jahresergebnis vor interner Leistungsver. (22 und 25),3836937,3547237,3424429,4039429,3501929,3501929
12,"Verkehrsflächen und -anlagen, ÖPNV",1201,"Straßen, Wege, Plätze",3,Lindenthal,28 = Jahresergebnis,3836937,3547237,3424429,4039429,3501929,3501929
12,"Verkehrsflächen und -anlagen, ÖPNV",1201,"Straßen, Wege, Plätze",4,Ehrenfeld,02 - Zuwendungen und allg. Umlagen,-540469,-536978,-540999,-540999,-540999,-540999
12,"Verkehrsflächen und -anlagen, ÖPNV",1201,"Straßen, Wege, Plätze",4,Ehrenfeld,04 - öffentl.rechtl. Leistungsentgelte,-2921878,-2030921,-2201821,-2201822,-2201820,-2201822
12,"Verkehrsflächen und -anlagen, ÖPNV",1201,"Straßen, Wege, Plätze",4,Ehrenfeld,05 - privatrechtl. Leistungsentgelte,-14052,-15000,-15000,-15000,-15000,-15000
12,"Verkehrsflächen und -anlagen, ÖPNV",1201,"Straßen, Wege, Plätze",4,Ehrenfeld,07 - sonstige ordentliche Erträge,-27315,0,0,0,0,0
12,"Verkehrsflächen und -anlagen, ÖPNV",1201,"Straßen, Wege, Plätze",4,Ehrenfeld,10 = ordentliche Erträge,-3503714,-2582898,-2757820,-2757821,-2757820,-2757821
12,"Verkehrsflächen und -anlagen, ÖPNV",1201,"Straßen, Wege, Plätze",4,Ehrenfeld,13 - Aufwendungen für Sach- und Dienstleistungen,970749,767900,804400,799900,799900,799900
12,"Verkehrsflächen und -anlagen, ÖPNV",1201,"Straßen, Wege, Plätze",4,Ehrenfeld,14 - Bilanzielle Abschreibungen,4493597,4312988,4511113,4511113,4511112,4511113
12,"Verkehrsflächen und -anlagen, ÖPNV",1201,"Straßen, Wege, Plätze",4,Ehrenfeld,16 - sonstige ordentl. Aufwendungen,1165650,90900,554600,554600,554600,554600
12,"Verkehrsflächen und -anlagen, ÖPNV",1201,"Straßen, Wege, Plätze",4,Ehrenfeld,17 = ordentliche Aufwendungen,6629995,5171788,5870113,5865613,5865612,5865613
12,"Verkehrsflächen und -anlagen, ÖPNV",1201,"Straßen, Wege, Plätze",4,Ehrenfeld,18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17),3126282,2588889,3112293,3107792,3107792,3107792
12,"Verkehrsflächen und -anlagen, ÖPNV",1201,"Straßen, Wege, Plätze",4,Ehrenfeld,20 - Zinsen und sonst. Finanzaufwendungen,88988,0,0,0,0,0
12,"Verkehrsflächen und -anlagen, ÖPNV",1201,"Straßen, Wege, Plätze",4,Ehrenfeld,21 = Finanzergebnis (19 und 20),88988,0,0,0,0,0
12,"Verkehrsflächen und -anlagen, ÖPNV",1201,"Straßen, Wege, Plätze",4,Ehrenfeld,22 = ordentliches Jahresergebnis (18 und 21),3215270,2588889,3112293,3107792,3107792,3107792
12,"Verkehrsflächen und -anlagen, ÖPNV",1201,"Straßen, Wege, Plätze",4,Ehrenfeld,26 = Jahresergebnis vor interner Leistungsver. (22 und 25),3215270,2588889,3112293,3107792,3107792,3107792
12,"Verkehrsflächen und -anlagen, ÖPNV",1201,"Straßen, Wege, Plätze",4,Ehrenfeld,28 = Jahresergebnis,3215270,2588889,3112293,3107792,3107792,3107792
12,"Verkehrsflächen und -anlagen, ÖPNV",1201,"Straßen, Wege, Plätze",5,Nippes,02 - Zuwendungen und allg. Umlagen,-889563,-891089,-889026,-889026,-889026,-889026
12,"Verkehrsflächen und -anlagen, ÖPNV",1201,"Straßen, Wege, Plätze",5,Nippes,04 - öffentl.rechtl. Leistungsentgelte,-2770754,-3253255,-3250368,-3250367,-3250368,-3250367
12,"Verkehrsflächen und -anlagen, ÖPNV",1201,"Straßen, Wege, Plätze",5,Nippes,05 - privatrechtl. Leistungsentgelte,-2701,-15000,-10000,-10000,-10000,-10000
12,"Verkehrsflächen und -anlagen, ÖPNV",1201,"Straßen, Wege, Plätze",5,Nippes,06 - Kostenerstattungen und Umlagen,-16430,0,0,0,0,0
12,"Verkehrsflächen und -anlagen, ÖPNV",1201,"Straßen, Wege, Plätze",5,Nippes,07 - sonstige ordentliche Erträge,-49631,0,0,0,0,0
12,"Verkehrsflächen und -anlagen, ÖPNV",1201,"Straßen, Wege, Plätze",5,Nippes,10 = ordentliche Erträge,-3729079,-4159344,-4149394,-4149393,-4149394,-4149393
12,"Verkehrsflächen und -anlagen, ÖPNV",1201,"Straßen, Wege, Plätze",5,Nippes,13 - Aufwendungen für Sach- und Dienstleistungen,814178,832900,804400,799900,799900,799900
12,"Verkehrsflächen und -anlagen, ÖPNV",1201,"Straßen, Wege, Plätze",5,Nippes,14 - Bilanzielle Abschreibungen,6081029,6846307,6846377,6846376,6846377,6846376
12,"Verkehrsflächen und -anlagen, ÖPNV",1201,"Straßen, Wege, Plätze",5,Nippes,16 - sonstige ordentl. Aufwendungen,75179,156200,65000,65000,65000,65000
12,"Verkehrsflächen und -anlagen, ÖPNV",1201,"Straßen, Wege, Plätze",5,Nippes,17 = ordentliche Aufwendungen,6970386,7835407,7715777,7711276,7711277,7711276
12,"Verkehrsflächen und -anlagen, ÖPNV",1201,"Straßen, Wege, Plätze",5,Nippes,18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17),3241307,3676063,3566383,3561883,3561883,3561883
12,"Verkehrsflächen und -anlagen, ÖPNV",1201,"Straßen, Wege, Plätze",5,Nippes,20 - Zinsen und sonst. Finanzaufwendungen,9718,0,0,0,0,0
12,"Verkehrsflächen und -anlagen, ÖPNV",1201,"Straßen, Wege, Plätze",5,Nippes,21 = Finanzergebnis (19 und 20),9718,0,0,0,0,0
12,"Verkehrsflächen und -anlagen, ÖPNV",1201,"Straßen, Wege, Plätze",5,Nippes,22 = ordentliches Jahresergebnis (18 und 21),3251024,3676063,3566383,3561883,3561883,3561883
12,"Verkehrsflächen und -anlagen, ÖPNV",1201,"Straßen, Wege, Plätze",5,Nippes,26 = Jahresergebnis vor interner Leistungsver. (22 und 25),3251024,3676063,3566383,3561883,3561883,3561883
12,"Verkehrsflächen und -anlagen, ÖPNV",1201,"Straßen, Wege, Plätze",5,Nippes,28 = Jahresergebnis,3251024,3676063,3566383,3561883,3561883,3561883
12,"Verkehrsflächen und -anlagen, ÖPNV",1201,"Straßen, Wege, Plätze",6,Chorweiler,02 - Zuwendungen und allg. Umlagen,-1180879,-1359037,-1351478,-1351478,-1351478,-1351478
12,"Verkehrsflächen und -anlagen, ÖPNV",1201,"Straßen, Wege, Plätze",6,Chorweiler,04 - öffentl.rechtl. Leistungsentgelte,-2305050,-2333395,-2326927,-2326928,-2326927,-2326928
12,"Verkehrsflächen und -anlagen, ÖPNV",1201,"Straßen, Wege, Plätze",6,Chorweiler,06 - Kostenerstattungen und Umlagen,-601,0,0,0,0,0
12,"Verkehrsflächen und -anlagen, ÖPNV",1201,"Straßen, Wege, Plätze",6,Chorweiler,07 - sonstige ordentliche Erträge,-29700,0,0,0,0,0
12,"Verkehrsflächen und -anlagen, ÖPNV",1201,"Straßen, Wege, Plätze",6,Chorweiler,10 = ordentliche Erträge,-3516229,-3692433,-3678405,-3678406,-3678405,-3678406
12,"Verkehrsflächen und -anlagen, ÖPNV",1201,"Straßen, Wege, Plätze",6,Chorweiler,13 - Aufwendungen für Sach- und Dienstleistungen,367320,699700,804400,799900,799900,799900
12,"Verkehrsflächen und -anlagen, ÖPNV",1201,"Straßen, Wege, Plätze",6,Chorweiler,14 - Bilanzielle Abschreibungen,5854003,6065184,6076126,6076126,6076126,6076127
12,"Verkehrsflächen und -anlagen, ÖPNV",1201,"Straßen, Wege, Plätze",6,Chorweiler,16 - sonstige ordentl. Aufwendungen,220514,131100,205000,205000,205000,205000
12,"Verkehrsflächen und -anlagen, ÖPNV",1201,"Straßen, Wege, Plätze",6,Chorweiler,17 = ordentliche Aufwendungen,6441837,6895984,7085526,7081026,7081026,7081027
12,"Verkehrsflächen und -anlagen, ÖPNV",1201,"Straßen, Wege, Plätze",6,Chorweiler,18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17),2925608,3203552,3407121,3402621,3402621,3402621
12,"Verkehrsflächen und -anlagen, ÖPNV",1201,"Straßen, Wege, Plätze",6,Chorweiler,20 - Zinsen und sonst. Finanzaufwendungen,2780,0,0,0,0,0
12,"Verkehrsflächen und -anlagen, ÖPNV",1201,"Straßen, Wege, Plätze",6,Chorweiler,21 = Finanzergebnis (19 und 20),2780,0,0,0,0,0
12,"Verkehrsflächen und -anlagen, ÖPNV",1201,"Straßen, Wege, Plätze",6,Chorweiler,22 = ordentliches Jahresergebnis (18 und 21),2928388,3203552,3407121,3402621,3402621,3402621
12,"Verkehrsflächen und -anlagen, ÖPNV",1201,"Straßen, Wege, Plätze",6,Chorweiler,26 = Jahresergebnis vor interner Leistungsver. (22 und 25),2928388,3203552,3407121,3402621,3402621,3402621
12,"Verkehrsflächen und -anlagen, ÖPNV",1201,"Straßen, Wege, Plätze",6,Chorweiler,28 = Jahresergebnis,2928388,3203552,3407121,3402621,3402621,3402621
12,"Verkehrsflächen und -anlagen, ÖPNV",1201,"Straßen, Wege, Plätze",7,Porz,02 - Zuwendungen und allg. Umlagen,-477903,-585068,-585068,-585068,-585068,-585068
12,"Verkehrsflächen und -anlagen, ÖPNV",1201,"Straßen, Wege, Plätze",7,Porz,04 - öffentl.rechtl. Leistungsentgelte,-2938001,-3238806,-3233304,-3233306,-3233304,-3233306
12,"Verkehrsflächen und -anlagen, ÖPNV",1201,"Straßen, Wege, Plätze",7,Porz,05 - privatrechtl. Leistungsentgelte,-1752,-5000,-10000,-10000,-10000,-10000
12,"Verkehrsflächen und -anlagen, ÖPNV",1201,"Straßen, Wege, Plätze",7,Porz,07 - sonstige ordentliche Erträge,-53771,0,0,0,0,0
12,"Verkehrsflächen und -anlagen, ÖPNV",1201,"Straßen, Wege, Plätze",7,Porz,10 = ordentliche Erträge,-3471427,-3828875,-3828373,-3828374,-3828372,-3828375
12,"Verkehrsflächen und -anlagen, ÖPNV",1201,"Straßen, Wege, Plätze",7,Porz,13 - Aufwendungen für Sach- und Dienstleistungen,544657,696200,807400,802900,802900,802900
12,"Verkehrsflächen und -anlagen, ÖPNV",1201,"Straßen, Wege, Plätze",7,Porz,14 - Bilanzielle Abschreibungen,5523405,6339392,6351454,6351455,6351454,6351456
12,"Verkehrsflächen und -anlagen, ÖPNV",1201,"Straßen, Wege, Plätze",7,Porz,16 - sonstige ordentl. Aufwendungen,5756613,113400,174500,174500,174500,174500
12,"Verkehrsflächen und -anlagen, ÖPNV",1201,"Straßen, Wege, Plätze",7,Porz,17 = ordentliche Aufwendungen,11824674,7148992,7333354,7328855,7328854,7328856
12,"Verkehrsflächen und -anlagen, ÖPNV",1201,"Straßen, Wege, Plätze",7,Porz,18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17),8353247,3320117,3504981,3500481,3500481,3500481
12,"Verkehrsflächen und -anlagen, ÖPNV",1201,"Straßen, Wege, Plätze",7,Porz,22 = ordentliches Jahresergebnis (18 und 21),8353247,3320117,3504981,3500481,3500481,3500481
12,"Verkehrsflächen und -anlagen, ÖPNV",1201,"Straßen, Wege, Plätze",7,Porz,26 = Jahresergebnis vor interner Leistungsver. (22 und 25),8353247,3320117,3504981,3500481,3500481,3500481
12,"Verkehrsflächen und -anlagen, ÖPNV",1201,"Straßen, Wege, Plätze",7,Porz,28 = Jahresergebnis,8353247,3320117,3504981,3500481,3500481,3500481
12,"Verkehrsflächen und -anlagen, ÖPNV",1201,"Straßen, Wege, Plätze",8,Kalk,02 - Zuwendungen und allg. Umlagen,-1015757,-967289,-968164,-968164,-968164,-968164
12,"Verkehrsflächen und -anlagen, ÖPNV",1201,"Straßen, Wege, Plätze",8,Kalk,04 - öffentl.rechtl. Leistungsentgelte,-1990210,-2259621,-2239104,-2239104,-2239104,-2239104
12,"Verkehrsflächen und -anlagen, ÖPNV",1201,"Straßen, Wege, Plätze",8,Kalk,05 - privatrechtl. Leistungsentgelte,-12532,-15000,-15000,-15000,-15000,-15000
12,"Verkehrsflächen und -anlagen, ÖPNV",1201,"Straßen, Wege, Plätze",8,Kalk,06 - Kostenerstattungen und Umlagen,-14617,0,0,0,0,0
12,"Verkehrsflächen und -anlagen, ÖPNV",1201,"Straßen, Wege, Plätze",8,Kalk,07 - sonstige ordentliche Erträge,-1887,0,0,0,0,0
12,"Verkehrsflächen und -anlagen, ÖPNV",1201,"Straßen, Wege, Plätze",8,Kalk,10 = ordentliche Erträge,-3035004,-3241910,-3222269,-3222269,-3222269,-3222269
12,"Verkehrsflächen und -anlagen, ÖPNV",1201,"Straßen, Wege, Plätze",8,Kalk,13 - Aufwendungen für Sach- und Dienstleistungen,909034,763500,1197400,800900,800900,800900
12,"Verkehrsflächen und -anlagen, ÖPNV",1201,"Straßen, Wege, Plätze",8,Kalk,14 - Bilanzielle Abschreibungen,4971374,5332965,5449833,5449833,5449832,5449833
12,"Verkehrsflächen und -anlagen, ÖPNV",1201,"Straßen, Wege, Plätze",8,Kalk,16 - sonstige ordentl. Aufwendungen,170281,25000,140000,140000,140000,140000
12,"Verkehrsflächen und -anlagen, ÖPNV",1201,"Straßen, Wege, Plätze",8,Kalk,17 = ordentliche Aufwendungen,6050690,6121465,6787233,6390733,6390732,6390733
12,"Verkehrsflächen und -anlagen, ÖPNV",1201,"Straßen, Wege, Plätze",8,Kalk,18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17),3015686,2879555,3564964,3168464,3168464,3168464
12,"Verkehrsflächen und -anlagen, ÖPNV",1201,"Straßen, Wege, Plätze",8,Kalk,20 - Zinsen und sonst. Finanzaufwendungen,1059,0,0,0,0,0
12,"Verkehrsflächen und -anlagen, ÖPNV",1201,"Straßen, Wege, Plätze",8,Kalk,21 = Finanzergebnis (19 und 20),1059,0,0,0,0,0
12,"Verkehrsflächen und -anlagen, ÖPNV",1201,"Straßen, Wege, Plätze",8,Kalk,22 = ordentliches Jahresergebnis (18 und 21),3016745,2879555,3564964,3168464,3168464,3168464
12,"Verkehrsflächen und -anlagen, ÖPNV",1201,"Straßen, Wege, Plätze",8,Kalk,26 = Jahresergebnis vor interner Leistungsver. (22 und 25),3016745,2879555,3564964,3168464,3168464,3168464
12,"Verkehrsflächen und -anlagen, ÖPNV",1201,"Straßen, Wege, Plätze",8,Kalk,28 = Jahresergebnis,3016745,2879555,3564964,3168464,3168464,3168464
12,"Verkehrsflächen und -anlagen, ÖPNV",1201,"Straßen, Wege, Plätze",9,Mühlheim,02 - Zuwendungen und allg. Umlagen,-1362109,-1602063,-1622348,-1622348,-1622348,-1622348
12,"Verkehrsflächen und -anlagen, ÖPNV",1201,"Straßen, Wege, Plätze",9,Mühlheim,04 - öffentl.rechtl. Leistungsentgelte,-3350586,-3180469,-3150041,-3150042,-3150041,-3150042
12,"Verkehrsflächen und -anlagen, ÖPNV",1201,"Straßen, Wege, Plätze",9,Mühlheim,05 - privatrechtl. Leistungsentgelte,-5050,-5000,-15000,-15000,-15000,-15000
12,"Verkehrsflächen und -anlagen, ÖPNV",1201,"Straßen, Wege, Plätze",9,Mühlheim,06 - Kostenerstattungen und Umlagen,-10118,0,0,0,0,0
12,"Verkehrsflächen und -anlagen, ÖPNV",1201,"Straßen, Wege, Plätze",9,Mühlheim,07 - sonstige ordentliche Erträge,-3490,0,-1131,-1131,-1131,-1131
12,"Verkehrsflächen und -anlagen, ÖPNV",1201,"Straßen, Wege, Plätze",9,Mühlheim,10 = ordentliche Erträge,-4731353,-4787532,-4788520,-4788521,-4788520,-4788521
12,"Verkehrsflächen und -anlagen, ÖPNV",1201,"Straßen, Wege, Plätze",9,Mühlheim,13 - Aufwendungen für Sach- und Dienstleistungen,657562,767500,2084000,809900,809900,809900
12,"Verkehrsflächen und -anlagen, ÖPNV",1201,"Straßen, Wege, Plätze",9,Mühlheim,14 - Bilanzielle Abschreibungen,7288245,7859558,7862016,7862017,7862016,7862017
12,"Verkehrsflächen und -anlagen, ÖPNV",1201,"Straßen, Wege, Plätze",9,Mühlheim,16 - sonstige ordentl. Aufwendungen,627990,128400,420000,420000,420000,420000
12,"Verkehrsflächen und -anlagen, ÖPNV",1201,"Straßen, Wege, Plätze",9,Mühlheim,17 = ordentliche Aufwendungen,8573797,8755458,10366016,9091917,9091916,9091917
12,"Verkehrsflächen und -anlagen, ÖPNV",1201,"Straßen, Wege, Plätze",9,Mühlheim,18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17),3842444,3967926,5577496,4303396,4303396,4303396
12,"Verkehrsflächen und -anlagen, ÖPNV",1201,"Straßen, Wege, Plätze",9,Mühlheim,22 = ordentliches Jahresergebnis (18 und 21),3842444,3967926,5577496,4303396,4303396,4303396
12,"Verkehrsflächen und -anlagen, ÖPNV",1201,"Straßen, Wege, Plätze",9,Mühlheim,26 = Jahresergebnis vor interner Leistungsver. (22 und 25),3842444,3967926,5577496,4303396,4303396,4303396
12,"Verkehrsflächen und -anlagen, ÖPNV",1201,"Straßen, Wege, Plätze",9,Mühlheim,28 = Jahresergebnis,3842444,3967926,5577496,4303396,4303396,4303396
13,Natur- und Landschaftspflege,1301,"Öffentliches Grün, Wald- und Forstwirtschaft, Erholungsanlagen",1,Innenstadt,13 - Aufwendungen für Sach- und Dienstleistungen,0,0,100000,0,0,0
13,Natur- und Landschaftspflege,1301,"Öffentliches Grün, Wald- und Forstwirtschaft, Erholungsanlagen",1,Innenstadt,15 - Transferaufwendungen,750,0,0,0,0,0
13,Natur- und Landschaftspflege,1301,"Öffentliches Grün, Wald- und Forstwirtschaft, Erholungsanlagen",1,Innenstadt,17 = ordentliche Aufwendungen,750,0,100000,0,0,0
13,Natur- und Landschaftspflege,1301,"Öffentliches Grün, Wald- und Forstwirtschaft, Erholungsanlagen",1,Innenstadt,18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17),750,0,100000,0,0,0
13,Natur- und Landschaftspflege,1301,"Öffentliches Grün, Wald- und Forstwirtschaft, Erholungsanlagen",1,Innenstadt,22 = ordentliches Jahresergebnis (18 und 21),750,0,100000,0,0,0
13,Natur- und Landschaftspflege,1301,"Öffentliches Grün, Wald- und Forstwirtschaft, Erholungsanlagen",1,Innenstadt,26 = Jahresergebnis vor interner Leistungsver. (22 und 25),750,0,100000,0,0,0
13,Natur- und Landschaftspflege,1301,"Öffentliches Grün, Wald- und Forstwirtschaft, Erholungsanlagen",1,Innenstadt,28 = Jahresergebnis,750,0,100000,0,0,0
13,Natur- und Landschaftspflege,1301,"Öffentliches Grün, Wald- und Forstwirtschaft, Erholungsanlagen",2,Rodenkirchen,13 - Aufwendungen für Sach- und Dienstleistungen,0,0,100000,0,0,0
13,Natur- und Landschaftspflege,1301,"Öffentliches Grün, Wald- und Forstwirtschaft, Erholungsanlagen",2,Rodenkirchen,15 - Transferaufwendungen,850,0,0,0,0,0
13,Natur- und Landschaftspflege,1301,"Öffentliches Grün, Wald- und Forstwirtschaft, Erholungsanlagen",2,Rodenkirchen,17 = ordentliche Aufwendungen,850,0,100000,0,0,0
