Produktbereich;Produktbereichsbezeichnung;Teilplan;Teilplanbezeichnung;Teilplanzeile;Ergebnis 2010;Plan 2011;Plan 2012;Plan 2013;Plan 2014;Plan 2015
17;Stiftungen;1701;Stiftungen zur Förderung des Musikstudiums;19 - Finanzerträge;7550;7000;9200;9200;9200;9200
17;Stiftungen;1701;Stiftungen zur Förderung des Musikstudiums;20 - Zinsen und sonst. Finanzaufwendungen;7156;7200;7100;7000;6900;6800
17;Stiftungen;1701;Stiftungen zur Förderung des Musikstudiums;21 = Finanzergebnis (19 und 20);394;-200;2100;2200;2300;2400
17;Stiftungen;1701;Stiftungen zur Förderung des Musikstudiums;22 = ordentliches Jahresergebnis (18 und 21);11593;14200;16200;16300;16500;16500
17;Stiftungen;1701;Stiftungen zur Förderung des Musikstudiums;23 - außerordentliche Erträge;0;0;0;0;0;0
17;Stiftungen;1701;Stiftungen zur Förderung des Musikstudiums;24 - außerordentliche Aufwendungen;0;0;0;0;0;0
17;Stiftungen;1701;Stiftungen zur Förderung des Musikstudiums;25 = außerordentliches Ergebnis (23 und 24);0;0;0;0;0;0
17;Stiftungen;1701;Stiftungen zur Förderung des Musikstudiums;26 = Jahresergebnis vor interner Leistungsver. (22 und 25);11593;14200;16200;16300;16500;16500
17;Stiftungen;1701;Stiftungen zur Förderung des Musikstudiums;27 - Interne Leistungsbeziehung (Aufwand / (-) Ertrag);3260;3100;3400;3400;3400;3400
17;Stiftungen;1701;Stiftungen zur Förderung des Musikstudiums;28 = Jahresergebnis;8333;11100;12800;12900;13100;13100
17;Stiftungen;1702;Stiftung zur Förderung des Schul- und Ausbildungswesens;01 - Steuern und ähnliche Abgaben;0;0;0;0;0;0
17;Stiftungen;1702;Stiftung zur Förderung des Schul- und Ausbildungswesens;02 - Zuwendungen und allg. Umlagen;0;0;0;0;0;0
17;Stiftungen;1702;Stiftung zur Förderung des Schul- und Ausbildungswesens;03 - sonstige Transfererträge;0;0;0;0;0;0
17;Stiftungen;1702;Stiftung zur Förderung des Schul- und Ausbildungswesens;04 - öffentl.rechtl. Leistungsentgelte;0;0;0;0;0;0
17;Stiftungen;1702;Stiftung zur Förderung des Schul- und Ausbildungswesens;05 - privatrechtl. Leistungsentgelte;0;0;0;0;0;0
17;Stiftungen;1702;Stiftung zur Förderung des Schul- und Ausbildungswesens;06 - Kostenerstattungen und Umlagen;0;0;0;0;0;0
17;Stiftungen;1702;Stiftung zur Förderung des Schul- und Ausbildungswesens;07 - sonstige ordentliche Erträge;0;0;0;0;0;0
17;Stiftungen;1702;Stiftung zur Förderung des Schul- und Ausbildungswesens;08 - aktivierte Eigenleistungen;0;0;0;0;0;0
17;Stiftungen;1702;Stiftung zur Förderung des Schul- und Ausbildungswesens;09 - Bestandsveränderungen;0;0;0;0;0;0
17;Stiftungen;1702;Stiftung zur Förderung des Schul- und Ausbildungswesens;10 = ordentliche Erträge;0;0;0;0;0;0
17;Stiftungen;1702;Stiftung zur Förderung des Schul- und Ausbildungswesens;11 - Personalaufwendungen;0;0;0;0;0;0
17;Stiftungen;1702;Stiftung zur Förderung des Schul- und Ausbildungswesens;12 - Versorgungsaufwendungen;0;0;0;0;0;0
17;Stiftungen;1702;Stiftung zur Förderung des Schul- und Ausbildungswesens;13 - Aufwendungen für Sach- und Dienstleistungen;0;0;0;0;0;0
17;Stiftungen;1702;Stiftung zur Förderung des Schul- und Ausbildungswesens;14 - Bilanzielle Abschreibungen;0;0;0;0;0;0
17;Stiftungen;1702;Stiftung zur Förderung des Schul- und Ausbildungswesens;15 - Transferaufwendungen;13669;16800;18300;18300;18300;18300
17;Stiftungen;1702;Stiftung zur Förderung des Schul- und Ausbildungswesens;16 - sonstige ordentl. Aufwendungen;0;0;0;0;0;0
17;Stiftungen;1702;Stiftung zur Förderung des Schul- und Ausbildungswesens;17 = ordentliche Aufwendungen;13669;16800;18300;18300;18300;18300
17;Stiftungen;1702;Stiftung zur Förderung des Schul- und Ausbildungswesens;18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17);-13669;-16800;-18300;-18300;-18300;-18300
17;Stiftungen;1702;Stiftung zur Förderung des Schul- und Ausbildungswesens;19 - Finanzerträge;31109;26800;32100;32100;32100;32100
17;Stiftungen;1702;Stiftung zur Förderung des Schul- und Ausbildungswesens;20 - Zinsen und sonst. Finanzaufwendungen;0;0;0;0;0;0
17;Stiftungen;1702;Stiftung zur Förderung des Schul- und Ausbildungswesens;21 = Finanzergebnis (19 und 20);31109;26800;32100;32100;32100;32100
17;Stiftungen;1702;Stiftung zur Förderung des Schul- und Ausbildungswesens;22 = ordentliches Jahresergebnis (18 und 21);17440;10000;13800;13800;13800;13800
17;Stiftungen;1702;Stiftung zur Förderung des Schul- und Ausbildungswesens;23 - außerordentliche Erträge;0;0;0;0;0;0
17;Stiftungen;1702;Stiftung zur Förderung des Schul- und Ausbildungswesens;24 - außerordentliche Aufwendungen;0;0;0;0;0;0
17;Stiftungen;1702;Stiftung zur Förderung des Schul- und Ausbildungswesens;25 = außerordentliches Ergebnis (23 und 24);0;0;0;0;0;0
17;Stiftungen;1702;Stiftung zur Förderung des Schul- und Ausbildungswesens;26 = Jahresergebnis vor interner Leistungsver. (22 und 25);17440;10000;13800;13800;13800;13800
17;Stiftungen;1702;Stiftung zur Förderung des Schul- und Ausbildungswesens;27 - Interne Leistungsbeziehung (Aufwand / (-) Ertrag);0;0;0;0;0;0
17;Stiftungen;1702;Stiftung zur Förderung des Schul- und Ausbildungswesens;28 = Jahresergebnis;17440;10000;13800;13800;13800;13800
17;Stiftungen;1703;Waisenhausstiftung;01 - Steuern und ähnliche Abgaben;0;0;0;0;0;0
17;Stiftungen;1703;Waisenhausstiftung;02 - Zuwendungen und allg. Umlagen;2205;2200;2200;0;0;0
17;Stiftungen;1703;Waisenhausstiftung;03 - sonstige Transfererträge;0;0;0;0;0;0
17;Stiftungen;1703;Waisenhausstiftung;04 - öffentl.rechtl. Leistungsentgelte;0;0;0;0;0;0
17;Stiftungen;1703;Waisenhausstiftung;05 - privatrechtl. Leistungsentgelte;637505;604200;912900;1006800;1006800;1006800
17;Stiftungen;1703;Waisenhausstiftung;06 - Kostenerstattungen und Umlagen;202;0;0;0;0;0
17;Stiftungen;1703;Waisenhausstiftung;07 - sonstige ordentliche Erträge;636;0;0;0;0;0
17;Stiftungen;1703;Waisenhausstiftung;08 - aktivierte Eigenleistungen;0;0;0;0;0;0
17;Stiftungen;1703;Waisenhausstiftung;09 - Bestandsveränderungen;0;0;0;0;0;0
17;Stiftungen;1703;Waisenhausstiftung;10 = ordentliche Erträge;640547;606400;915100;1006800;1006800;1006800
17;Stiftungen;1703;Waisenhausstiftung;11 - Personalaufwendungen;0;0;0;0;0;0
17;Stiftungen;1703;Waisenhausstiftung;12 - Versorgungsaufwendungen;0;0;0;0;0;0
17;Stiftungen;1703;Waisenhausstiftung;13 - Aufwendungen für Sach- und Dienstleistungen;289106;132300;202700;202700;202700;200900
17;Stiftungen;1703;Waisenhausstiftung;14 - Bilanzielle Abschreibungen;99812;97600;164800;164800;164800;164800
17;Stiftungen;1703;Waisenhausstiftung;15 - Transferaufwendungen;176465;325600;281200;304000;298700;298700
17;Stiftungen;1703;Waisenhausstiftung;16 - sonstige ordentl. Aufwendungen;1175;2900;5200;5200;5200;5200
17;Stiftungen;1703;Waisenhausstiftung;17 = ordentliche Aufwendungen;566558;558400;653900;676700;671400;669600
17;Stiftungen;1703;Waisenhausstiftung;18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17);73990;48000;261200;330100;335400;337200
17;Stiftungen;1703;Waisenhausstiftung;19 - Finanzerträge;236310;230200;104500;30000;30000;30000
17;Stiftungen;1703;Waisenhausstiftung;20 - Zinsen und sonst. Finanzaufwendungen;54361;53600;72400;65800;67500;88200
17;Stiftungen;1703;Waisenhausstiftung;21 = Finanzergebnis (19 und 20);181949;176600;32100;-35800;-37500;-58200
17;Stiftungen;1703;Waisenhausstiftung;22 = ordentliches Jahresergebnis (18 und 21);255939;224600;293300;294300;297900;279000
17;Stiftungen;1703;Waisenhausstiftung;23 - außerordentliche Erträge;0;0;0;0;0;0
17;Stiftungen;1703;Waisenhausstiftung;24 - außerordentliche Aufwendungen;0;0;0;0;0;0
17;Stiftungen;1703;Waisenhausstiftung;25 = außerordentliches Ergebnis (23 und 24);0;0;0;0;0;0
17;Stiftungen;1703;Waisenhausstiftung;26 = Jahresergebnis vor interner Leistungsver. (22 und 25);255939;224600;293300;294300;297900;279000
17;Stiftungen;1703;Waisenhausstiftung;27 - Interne Leistungsbeziehung (Aufwand / (-) Ertrag);10698;10400;12000;12000;12000;12000
17;Stiftungen;1703;Waisenhausstiftung;28 = Jahresergebnis;245241;214200;281300;282300;285900;267000
17;Stiftungen;1704;Altersstiftung;01 - Steuern und ähnliche Abgaben;0;0;0;0;0;0
17;Stiftungen;1704;Altersstiftung;02 - Zuwendungen und allg. Umlagen;0;0;0;0;0;0
17;Stiftungen;1704;Altersstiftung;03 - sonstige Transfererträge;0;0;0;0;0;0
17;Stiftungen;1704;Altersstiftung;04 - öffentl.rechtl. Leistungsentgelte;0;0;0;0;0;0
17;Stiftungen;1704;Altersstiftung;05 - privatrechtl. Leistungsentgelte;347102;335000;354800;354800;354800;354800
17;Stiftungen;1704;Altersstiftung;06 - Kostenerstattungen und Umlagen;330;0;0;0;0;0
17;Stiftungen;1704;Altersstiftung;07 - sonstige ordentliche Erträge;25599;0;0;0;0;0
17;Stiftungen;1704;Altersstiftung;08 - aktivierte Eigenleistungen;0;0;0;0;0;0
17;Stiftungen;1704;Altersstiftung;09 - Bestandsveränderungen;0;0;0;0;0;0
17;Stiftungen;1704;Altersstiftung;10 = ordentliche Erträge;373030;335000;354800;354800;354800;354800
17;Stiftungen;1704;Altersstiftung;11 - Personalaufwendungen;0;0;0;0;0;0
17;Stiftungen;1704;Altersstiftung;12 - Versorgungsaufwendungen;0;0;0;0;0;0
17;Stiftungen;1704;Altersstiftung;13 - Aufwendungen für Sach- und Dienstleistungen;212113;111200;123900;123900;123900;123900
17;Stiftungen;1704;Altersstiftung;14 - Bilanzielle Abschreibungen;57247;57200;57200;57200;57200;57200
17;Stiftungen;1704;Altersstiftung;15 - Transferaufwendungen;20000;33800;27000;26900;26900;26900
17;Stiftungen;1704;Altersstiftung;16 - sonstige ordentl. Aufwendungen;0;100;100;100;100;100
17;Stiftungen;1704;Altersstiftung;17 = ordentliche Aufwendungen;289360;202300;208200;208100;208100;208100
17;Stiftungen;1704;Altersstiftung;18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17);83670;132700;146600;146700;146700;146700
17;Stiftungen;1704;Altersstiftung;19 - Finanzerträge;52971;43400;59300;59300;59300;59300
17;Stiftungen;1704;Altersstiftung;20 - Zinsen und sonst. Finanzaufwendungen;42973;42000;40700;39600;38700;37900
17;Stiftungen;1704;Altersstiftung;21 = Finanzergebnis (19 und 20);9997;1400;18600;19700;20600;21400
17;Stiftungen;1704;Altersstiftung;22 = ordentliches Jahresergebnis (18 und 21);93667;134100;165200;166400;167300;168100
17;Stiftungen;1704;Altersstiftung;23 - außerordentliche Erträge;0;0;0;0;0;0
17;Stiftungen;1704;Altersstiftung;24 - außerordentliche Aufwendungen;0;0;0;0;0;0
17;Stiftungen;1704;Altersstiftung;25 = außerordentliches Ergebnis (23 und 24);0;0;0;0;0;0
17;Stiftungen;1704;Altersstiftung;26 = Jahresergebnis vor interner Leistungsver. (22 und 25);93667;134100;165200;166400;167300;168100
17;Stiftungen;1704;Altersstiftung;27 - Interne Leistungsbeziehung (Aufwand / (-) Ertrag);12762;12300;13400;13400;13400;13400
17;Stiftungen;1704;Altersstiftung;28 = Jahresergebnis;80905;121800;151800;153000;153900;154700
17;Stiftungen;1705;Wohnungsstiftungen;01 - Steuern und ähnliche Abgaben;0;0;0;0;0;0
17;Stiftungen;1705;Wohnungsstiftungen;02 - Zuwendungen und allg. Umlagen;92423;98700;86100;0;0;0
17;Stiftungen;1705;Wohnungsstiftungen;03 - sonstige Transfererträge;0;0;0;0;0;0
17;Stiftungen;1705;Wohnungsstiftungen;04 - öffentl.rechtl. Leistungsentgelte;0;0;0;0;0;0
17;Stiftungen;1705;Wohnungsstiftungen;05 - privatrechtl. Leistungsentgelte;1955636;1875000;1994200;1994200;1994200;1994200
17;Stiftungen;1705;Wohnungsstiftungen;06 - Kostenerstattungen und Umlagen;2328;0;0;0;0;0
17;Stiftungen;1705;Wohnungsstiftungen;07 - sonstige ordentliche Erträge;8081;0;0;0;0;0
17;Stiftungen;1705;Wohnungsstiftungen;08 - aktivierte Eigenleistungen;0;0;0;0;0;0
17;Stiftungen;1705;Wohnungsstiftungen;09 - Bestandsveränderungen;0;0;0;0;0;0
17;Stiftungen;1705;Wohnungsstiftungen;10 = ordentliche Erträge;2058469;1973700;2080300;1994200;1994200;1994200
17;Stiftungen;1705;Wohnungsstiftungen;11 - Personalaufwendungen;0;0;0;0;0;0
17;Stiftungen;1705;Wohnungsstiftungen;12 - Versorgungsaufwendungen;0;0;0;0;0;0
17;Stiftungen;1705;Wohnungsstiftungen;13 - Aufwendungen für Sach- und Dienstleistungen;657438;1106500;1239500;1153400;1154700;1168800
17;Stiftungen;1705;Wohnungsstiftungen;14 - Bilanzielle Abschreibungen;197267;171500;197300;197300;197300;197300
17;Stiftungen;1705;Wohnungsstiftungen;15 - Transferaufwendungen;0;100;0;0;0;0
17;Stiftungen;1705;Wohnungsstiftungen;16 - sonstige ordentl. Aufwendungen;54800;32400;28600;28600;28600;28600
17;Stiftungen;1705;Wohnungsstiftungen;17 = ordentliche Aufwendungen;909505;1310500;1465400;1379300;1380600;1394700
17;Stiftungen;1705;Wohnungsstiftungen;18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17);1148964;663200;614900;614900;613600;599500
17;Stiftungen;1705;Wohnungsstiftungen;19 - Finanzerträge;34256;900;85000;85000;85000;85000
17;Stiftungen;1705;Wohnungsstiftungen;20 - Zinsen und sonst. Finanzaufwendungen;261025;246400;247200;242800;238600;259200
17;Stiftungen;1705;Wohnungsstiftungen;21 = Finanzergebnis (19 und 20);-226768;-245500;-162200;-157800;-153600;-174200
17;Stiftungen;1705;Wohnungsstiftungen;22 = ordentliches Jahresergebnis (18 und 21);922195;417700;452700;457100;460000;425300
17;Stiftungen;1705;Wohnungsstiftungen;23 - außerordentliche Erträge;0;0;0;0;0;0
17;Stiftungen;1705;Wohnungsstiftungen;24 - außerordentliche Aufwendungen;0;0;0;0;0;0
17;Stiftungen;1705;Wohnungsstiftungen;25 = außerordentliches Ergebnis (23 und 24);0;0;0;0;0;0
17;Stiftungen;1705;Wohnungsstiftungen;26 = Jahresergebnis vor interner Leistungsver. (22 und 25);922195;417700;452700;457100;460000;425300
17;Stiftungen;1705;Wohnungsstiftungen;27 - Interne Leistungsbeziehung (Aufwand / (-) Ertrag);95295;91200;96600;96600;96600;96600
17;Stiftungen;1705;Wohnungsstiftungen;28 = Jahresergebnis;826900;326500;356100;360500;363400;328700
17;Stiftungen;1706;Stiftung Dr. Dormagen-Guffanti;01 - Steuern und ähnliche Abgaben;0;0;0;0;0;0
17;Stiftungen;1706;Stiftung Dr. Dormagen-Guffanti;02 - Zuwendungen und allg. Umlagen;19981;18400;2100;0;0;0
17;Stiftungen;1706;Stiftung Dr. Dormagen-Guffanti;03 - sonstige Transfererträge;0;0;0;0;0;0
17;Stiftungen;1706;Stiftung Dr. Dormagen-Guffanti;04 - öffentl.rechtl. Leistungsentgelte;0;0;0;0;0;0
17;Stiftungen;1706;Stiftung Dr. Dormagen-Guffanti;05 - privatrechtl. Leistungsentgelte;587216;589000;620800;620800;620800;620800
17;Stiftungen;1706;Stiftung Dr. Dormagen-Guffanti;06 - Kostenerstattungen und Umlagen;303;0;0;0;0;0
17;Stiftungen;1706;Stiftung Dr. Dormagen-Guffanti;07 - sonstige ordentliche Erträge;6015;0;0;0;0;0
17;Stiftungen;1706;Stiftung Dr. Dormagen-Guffanti;08 - aktivierte Eigenleistungen;0;0;0;0;0;0
17;Stiftungen;1706;Stiftung Dr. Dormagen-Guffanti;09 - Bestandsveränderungen;0;0;0;0;0;0
17;Stiftungen;1706;Stiftung Dr. Dormagen-Guffanti;10 = ordentliche Erträge;613515;607400;622900;620800;620800;620800
17;Stiftungen;1706;Stiftung Dr. Dormagen-Guffanti;11 - Personalaufwendungen;0;0;0;0;0;0
17;Stiftungen;1706;Stiftung Dr. Dormagen-Guffanti;12 - Versorgungsaufwendungen;0;0;0;0;0;0
17;Stiftungen;1706;Stiftung Dr. Dormagen-Guffanti;13 - Aufwendungen für Sach- und Dienstleistungen;220060;201500;217800;212800;212800;212800
17;Stiftungen;1706;Stiftung Dr. Dormagen-Guffanti;14 - Bilanzielle Abschreibungen;58036;70500;58000;58000;58000;58000
17;Stiftungen;1706;Stiftung Dr. Dormagen-Guffanti;15 - Transferaufwendungen;219850;181200;168500;181500;176300;176600
17;Stiftungen;1706;Stiftung Dr. Dormagen-Guffanti;16 - sonstige ordentl. Aufwendungen;12011;7000;21100;11100;11100;11100
17;Stiftungen;1706;Stiftung Dr. Dormagen-Guffanti;17 = ordentliche Aufwendungen;509956;460200;465400;463400;458200;458500
17;Stiftungen;1706;Stiftung Dr. Dormagen-Guffanti;18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17);103559;147200;157500;157400;162600;162300
17;Stiftungen;1706;Stiftung Dr. Dormagen-Guffanti;19 - Finanzerträge;226523;201300;239000;239000;239000;239000
17;Stiftungen;1706;Stiftung Dr. Dormagen-Guffanti;20 - Zinsen und sonst. Finanzaufwendungen;106508;103800;103300;100400;100100;123600
17;Stiftungen;1706;Stiftung Dr. Dormagen-Guffanti;21 = Finanzergebnis (19 und 20);120015;97500;135700;138600;138900;115400
17;Stiftungen;1706;Stiftung Dr. Dormagen-Guffanti;22 = ordentliches Jahresergebnis (18 und 21);223574;244700;293200;296000;301500;277700
17;Stiftungen;1706;Stiftung Dr. Dormagen-Guffanti;23 - außerordentliche Erträge;0;0;0;0;0;0
17;Stiftungen;1706;Stiftung Dr. Dormagen-Guffanti;24 - außerordentliche Aufwendungen;0;0;0;0;0;0
17;Stiftungen;1706;Stiftung Dr. Dormagen-Guffanti;25 = außerordentliches Ergebnis (23 und 24);0;0;0;0;0;0
17;Stiftungen;1706;Stiftung Dr. Dormagen-Guffanti;26 = Jahresergebnis vor interner Leistungsver. (22 und 25);223574;244700;293200;296000;301500;277700
17;Stiftungen;1706;Stiftung Dr. Dormagen-Guffanti;27 - Interne Leistungsbeziehung (Aufwand / (-) Ertrag);24963;24200;26200;26200;26200;26200
17;Stiftungen;1706;Stiftung Dr. Dormagen-Guffanti;28 = Jahresergebnis;198611;220500;267000;269800;275300;251500
17;Stiftungen;1707;Gemeinsamer Hospitalstiftungsfonds;01 - Steuern und ähnliche Abgaben;0;0;0;0;0;0
17;Stiftungen;1707;Gemeinsamer Hospitalstiftungsfonds;02 - Zuwendungen und allg. Umlagen;0;0;0;0;0;0
17;Stiftungen;1707;Gemeinsamer Hospitalstiftungsfonds;03 - sonstige Transfererträge;0;0;0;0;0;0
17;Stiftungen;1707;Gemeinsamer Hospitalstiftungsfonds;04 - öffentl.rechtl. Leistungsentgelte;0;0;0;0;0;0
17;Stiftungen;1707;Gemeinsamer Hospitalstiftungsfonds;05 - privatrechtl. Leistungsentgelte;128827;160000;64900;64900;64900;64900
17;Stiftungen;1707;Gemeinsamer Hospitalstiftungsfonds;06 - Kostenerstattungen und Umlagen;0;0;0;0;0;0
17;Stiftungen;1707;Gemeinsamer Hospitalstiftungsfonds;07 - sonstige ordentliche Erträge;980412;0;0;0;0;0
17;Stiftungen;1707;Gemeinsamer Hospitalstiftungsfonds;08 - aktivierte Eigenleistungen;0;0;0;0;0;0
17;Stiftungen;1707;Gemeinsamer Hospitalstiftungsfonds;09 - Bestandsveränderungen;0;0;0;0;0;0
17;Stiftungen;1707;Gemeinsamer Hospitalstiftungsfonds;10 = ordentliche Erträge;1109239;160000;64900;64900;64900;64900
17;Stiftungen;1707;Gemeinsamer Hospitalstiftungsfonds;11 - Personalaufwendungen;0;0;0;0;0;0
17;Stiftungen;1707;Gemeinsamer Hospitalstiftungsfonds;12 - Versorgungsaufwendungen;0;0;0;0;0;0
17;Stiftungen;1707;Gemeinsamer Hospitalstiftungsfonds;13 - Aufwendungen für Sach- und Dienstleistungen;420874;42100;28100;28100;28100;28100
17;Stiftungen;1707;Gemeinsamer Hospitalstiftungsfonds;14 - Bilanzielle Abschreibungen;23574;27900;10400;10400;10400;10400
17;Stiftungen;1707;Gemeinsamer Hospitalstiftungsfonds;15 - Transferaufwendungen;70000;116700;138500;138500;138500;138500
17;Stiftungen;1707;Gemeinsamer Hospitalstiftungsfonds;16 - sonstige ordentl. Aufwendungen;254;100;100;100;100;100
17;Stiftungen;1707;Gemeinsamer Hospitalstiftungsfonds;17 = ordentliche Aufwendungen;514702;186800;177100;177100;177100;177100
17;Stiftungen;1707;Gemeinsamer Hospitalstiftungsfonds;18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17);594537;-26800;-112200;-112200;-112200;-112200
17;Stiftungen;1707;Gemeinsamer Hospitalstiftungsfonds;19 - Finanzerträge;126507;120100;225200;225200;225200;225200
17;Stiftungen;1707;Gemeinsamer Hospitalstiftungsfonds;20 - Zinsen und sonst. Finanzaufwendungen;14205;13900;13100;12500;11900;12700
17;Stiftungen;1707;Gemeinsamer Hospitalstiftungsfonds;21 = Finanzergebnis (19 und 20);112302;106200;212100;212700;213300;212500
17;Stiftungen;1707;Gemeinsamer Hospitalstiftungsfonds;22 = ordentliches Jahresergebnis (18 und 21);706838;79400;99900;100500;101100;100300
17;Stiftungen;1707;Gemeinsamer Hospitalstiftungsfonds;23 - außerordentliche Erträge;0;0;0;0;0;0
17;Stiftungen;1707;Gemeinsamer Hospitalstiftungsfonds;24 - außerordentliche Aufwendungen;0;0;0;0;0;0
17;Stiftungen;1707;Gemeinsamer Hospitalstiftungsfonds;25 = außerordentliches Ergebnis (23 und 24);0;0;0;0;0;0
17;Stiftungen;1707;Gemeinsamer Hospitalstiftungsfonds;26 = Jahresergebnis vor interner Leistungsver. (22 und 25);706838;79400;99900;100500;101100;100300
