Produktbereich;Produktbereichsbezeichnung;Teilplan;Teilplanbezeichnung;Teilplanzeile;Ergebnis 2010;Plan 2011;Plan 2012;Plan 2013;Plan 2014;Plan 2015
17;Stiftungen;1703;Waisenhausstiftung;10 = ordentliche Erträge;640.547;606.400;915.100;1.006.800;1.006.800;1.006.800
17;Stiftungen;1703;Waisenhausstiftung;11 - Personalaufwendungen;0;0;0;0;0;0
17;Stiftungen;1703;Waisenhausstiftung;12 - Versorgungsaufwendungen;0;0;0;0;0;0
17;Stiftungen;1703;Waisenhausstiftung;13 - Aufwendungen für Sach- und Dienstleistungen;289.106;132.300;202.700;202.700;202.700;200.900
17;Stiftungen;1703;Waisenhausstiftung;14 - Bilanzielle Abschreibungen;99.812;97.600;164.800;164.800;164.800;164.800
17;Stiftungen;1703;Waisenhausstiftung;15 - Transferaufwendungen;176.465;325.600;281.200;304.000;298.700;298.700
17;Stiftungen;1703;Waisenhausstiftung;16 - sonstige ordentl. Aufwendungen;1.175;2.900;5.200;5.200;5.200;5.200
17;Stiftungen;1703;Waisenhausstiftung;17 = ordentliche Aufwendungen;566.558;558.400;653.900;676.700;671.400;669.600
17;Stiftungen;1703;Waisenhausstiftung;18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17);73.990;48.000;261.200;330.100;335.400;337.200
17;Stiftungen;1703;Waisenhausstiftung;19 - Finanzerträge;236.310;230.200;104.500;30.000;30.000;30.000
17;Stiftungen;1703;Waisenhausstiftung;20 - Zinsen und sonst. Finanzaufwendungen;54.361;53.600;72.400;65.800;67.500;88.200
17;Stiftungen;1703;Waisenhausstiftung;21 = Finanzergebnis (19 und 20);181.949;176.600;32.100;-35.800;-37.500;-58.200
17;Stiftungen;1703;Waisenhausstiftung;22 = ordentliches Jahresergebnis (18 und 21);255.939;224.600;293.300;294.300;297.900;279.000
17;Stiftungen;1703;Waisenhausstiftung;23 - außerordentliche Erträge;0;0;0;0;0;0
17;Stiftungen;1703;Waisenhausstiftung;24 - außerordentliche Aufwendungen;0;0;0;0;0;0
17;Stiftungen;1703;Waisenhausstiftung;25 = außerordentliches Ergebnis (23 und 24);0;0;0;0;0;0
17;Stiftungen;1703;Waisenhausstiftung;26 = Jahresergebnis vor interner Leistungsver. (22 und 25);255.939;224.600;293.300;294.300;297.900;279.000
17;Stiftungen;1703;Waisenhausstiftung;27 - Interne Leistungsbeziehung (Aufwand / (-) Ertrag);10.698;10.400;12.000;12.000;12.000;12.000
17;Stiftungen;1703;Waisenhausstiftung;28 = Jahresergebnis;245.241;214.200;281.300;282.300;285.900;267.000
17;Stiftungen;1704;Altersstiftung;01 - Steuern und ähnliche Abgaben;0;0;0;0;0;0
17;Stiftungen;1704;Altersstiftung;02 - Zuwendungen und allg. Umlagen;0;0;0;0;0;0
17;Stiftungen;1704;Altersstiftung;03 - sonstige Transfererträge;0;0;0;0;0;0
17;Stiftungen;1704;Altersstiftung;04 - öffentl.rechtl. Leistungsentgelte;0;0;0;0;0;0
17;Stiftungen;1704;Altersstiftung;05 - privatrechtl. Leistungsentgelte;347.102;335.000;354.800;354.800;354.800;354.800
17;Stiftungen;1704;Altersstiftung;06 - Kostenerstattungen und Umlagen;330;0;0;0;0;0
17;Stiftungen;1704;Altersstiftung;07 - sonstige ordentliche Erträge;25.599;0;0;0;0;0
17;Stiftungen;1704;Altersstiftung;08 - aktivierte Eigenleistungen;0;0;0;0;0;0
17;Stiftungen;1704;Altersstiftung;09 - Bestandsveränderungen;0;0;0;0;0;0
17;Stiftungen;1704;Altersstiftung;10 = ordentliche Erträge;373.030;335.000;354.800;354.800;354.800;354.800
17;Stiftungen;1704;Altersstiftung;11 - Personalaufwendungen;0;0;0;0;0;0
17;Stiftungen;1704;Altersstiftung;12 - Versorgungsaufwendungen;0;0;0;0;0;0
17;Stiftungen;1704;Altersstiftung;13 - Aufwendungen für Sach- und Dienstleistungen;212.113;111.200;123.900;123.900;123.900;123.900
17;Stiftungen;1704;Altersstiftung;14 - Bilanzielle Abschreibungen;57.247;57.200;57.200;57.200;57.200;57.200
17;Stiftungen;1704;Altersstiftung;15 - Transferaufwendungen;20.000;33.800;27.000;26.900;26.900;26.900
17;Stiftungen;1704;Altersstiftung;16 - sonstige ordentl. Aufwendungen;0;100;100;100;100;100
17;Stiftungen;1704;Altersstiftung;17 = ordentliche Aufwendungen;289.360;202.300;208.200;208.100;208.100;208.100
17;Stiftungen;1704;Altersstiftung;18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17);83.670;132.700;146.600;146.700;146.700;146.700
17;Stiftungen;1704;Altersstiftung;19 - Finanzerträge;52.971;43.400;59.300;59.300;59.300;59.300
17;Stiftungen;1704;Altersstiftung;20 - Zinsen und sonst. Finanzaufwendungen;42.973;42.000;40.700;39.600;38.700;37.900
17;Stiftungen;1704;Altersstiftung;21 = Finanzergebnis (19 und 20);9.997;1.400;18.600;19.700;20.600;21.400
17;Stiftungen;1704;Altersstiftung;22 = ordentliches Jahresergebnis (18 und 21);93.667;134.100;165.200;166.400;167.300;168.100
17;Stiftungen;1704;Altersstiftung;23 - außerordentliche Erträge;0;0;0;0;0;0
17;Stiftungen;1704;Altersstiftung;24 - außerordentliche Aufwendungen;0;0;0;0;0;0
17;Stiftungen;1704;Altersstiftung;25 = außerordentliches Ergebnis (23 und 24);0;0;0;0;0;0
17;Stiftungen;1704;Altersstiftung;26 = Jahresergebnis vor interner Leistungsver. (22 und 25);93.667;134.100;165.200;166.400;167.300;168.100
17;Stiftungen;1704;Altersstiftung;27 - Interne Leistungsbeziehung (Aufwand / (-) Ertrag);12.762;12.300;13.400;13.400;13.400;13.400
17;Stiftungen;1704;Altersstiftung;28 = Jahresergebnis;80.905;121.800;151.800;153.000;153.900;154.700
17;Stiftungen;1705;Wohnungsstiftungen;01 - Steuern und ähnliche Abgaben;0;0;0;0;0;0
17;Stiftungen;1705;Wohnungsstiftungen;02 - Zuwendungen und allg. Umlagen;92.423;98.700;86.100;0;0;0
17;Stiftungen;1705;Wohnungsstiftungen;03 - sonstige Transfererträge;0;0;0;0;0;0
17;Stiftungen;1705;Wohnungsstiftungen;04 - öffentl.rechtl. Leistungsentgelte;0;0;0;0;0;0
17;Stiftungen;1705;Wohnungsstiftungen;05 - privatrechtl. Leistungsentgelte;1.955.636;1.875.000;1.994.200;1.994.200;1.994.200;1.994.200
17;Stiftungen;1705;Wohnungsstiftungen;06 - Kostenerstattungen und Umlagen;2.328;0;0;0;0;0
17;Stiftungen;1705;Wohnungsstiftungen;07 - sonstige ordentliche Erträge;8.081;0;0;0;0;0
17;Stiftungen;1705;Wohnungsstiftungen;08 - aktivierte Eigenleistungen;0;0;0;0;0;0
17;Stiftungen;1705;Wohnungsstiftungen;09 - Bestandsveränderungen;0;0;0;0;0;0
17;Stiftungen;1705;Wohnungsstiftungen;10 = ordentliche Erträge;2.058.469;1.973.700;2.080.300;1.994.200;1.994.200;1.994.200
17;Stiftungen;1705;Wohnungsstiftungen;11 - Personalaufwendungen;0;0;0;0;0;0
17;Stiftungen;1705;Wohnungsstiftungen;12 - Versorgungsaufwendungen;0;0;0;0;0;0
17;Stiftungen;1705;Wohnungsstiftungen;13 - Aufwendungen für Sach- und Dienstleistungen;657.438;1.106.500;1.239.500;1.153.400;1.154.700;1.168.800
17;Stiftungen;1705;Wohnungsstiftungen;14 - Bilanzielle Abschreibungen;197.267;171.500;197.300;197.300;197.300;197.300
17;Stiftungen;1705;Wohnungsstiftungen;15 - Transferaufwendungen;0;100;0;0;0;0
17;Stiftungen;1705;Wohnungsstiftungen;16 - sonstige ordentl. Aufwendungen;54.800;32.400;28.600;28.600;28.600;28.600
17;Stiftungen;1705;Wohnungsstiftungen;17 = ordentliche Aufwendungen;909.505;1.310.500;1.465.400;1.379.300;1.380.600;1.394.700
17;Stiftungen;1705;Wohnungsstiftungen;18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17);1.148.964;663.200;614.900;614.900;613.600;599.500
17;Stiftungen;1705;Wohnungsstiftungen;19 - Finanzerträge;34.256;900;85.000;85.000;85.000;85.000
17;Stiftungen;1705;Wohnungsstiftungen;20 - Zinsen und sonst. Finanzaufwendungen;261.025;246.400;247.200;242.800;238.600;259.200
17;Stiftungen;1705;Wohnungsstiftungen;21 = Finanzergebnis (19 und 20);-226.768;-245.500;-162.200;-157.800;-153.600;-174.200
17;Stiftungen;1705;Wohnungsstiftungen;22 = ordentliches Jahresergebnis (18 und 21);922.195;417.700;452.700;457.100;460.000;425.300
17;Stiftungen;1705;Wohnungsstiftungen;23 - außerordentliche Erträge;0;0;0;0;0;0
17;Stiftungen;1705;Wohnungsstiftungen;24 - außerordentliche Aufwendungen;0;0;0;0;0;0
17;Stiftungen;1705;Wohnungsstiftungen;25 = außerordentliches Ergebnis (23 und 24);0;0;0;0;0;0
17;Stiftungen;1705;Wohnungsstiftungen;26 = Jahresergebnis vor interner Leistungsver. (22 und 25);922.195;417.700;452.700;457.100;460.000;425.300
17;Stiftungen;1705;Wohnungsstiftungen;27 - Interne Leistungsbeziehung (Aufwand / (-) Ertrag);95.295;91.200;96.600;96.600;96.600;96.600
17;Stiftungen;1705;Wohnungsstiftungen;28 = Jahresergebnis;826.900;326.500;356.100;360.500;363.400;328.700
17;Stiftungen;1706;Stiftung Dr. Dormagen-Guffanti;01 - Steuern und ähnliche Abgaben;0;0;0;0;0;0
17;Stiftungen;1706;Stiftung Dr. Dormagen-Guffanti;02 - Zuwendungen und allg. Umlagen;19.981;18.400;2.100;0;0;0
17;Stiftungen;1706;Stiftung Dr. Dormagen-Guffanti;03 - sonstige Transfererträge;0;0;0;0;0;0
17;Stiftungen;1706;Stiftung Dr. Dormagen-Guffanti;04 - öffentl.rechtl. Leistungsentgelte;0;0;0;0;0;0
17;Stiftungen;1706;Stiftung Dr. Dormagen-Guffanti;05 - privatrechtl. Leistungsentgelte;587.216;589.000;620.800;620.800;620.800;620.800
17;Stiftungen;1706;Stiftung Dr. Dormagen-Guffanti;06 - Kostenerstattungen und Umlagen;303;0;0;0;0;0
17;Stiftungen;1706;Stiftung Dr. Dormagen-Guffanti;07 - sonstige ordentliche Erträge;6.015;0;0;0;0;0
17;Stiftungen;1706;Stiftung Dr. Dormagen-Guffanti;08 - aktivierte Eigenleistungen;0;0;0;0;0;0
17;Stiftungen;1706;Stiftung Dr. Dormagen-Guffanti;09 - Bestandsveränderungen;0;0;0;0;0;0
17;Stiftungen;1706;Stiftung Dr. Dormagen-Guffanti;10 = ordentliche Erträge;613.515;607.400;622.900;620.800;620.800;620.800
17;Stiftungen;1706;Stiftung Dr. Dormagen-Guffanti;11 - Personalaufwendungen;0;0;0;0;0;0
17;Stiftungen;1706;Stiftung Dr. Dormagen-Guffanti;12 - Versorgungsaufwendungen;0;0;0;0;0;0
17;Stiftungen;1706;Stiftung Dr. Dormagen-Guffanti;13 - Aufwendungen für Sach- und Dienstleistungen;220.060;201.500;217.800;212.800;212.800;212.800
17;Stiftungen;1706;Stiftung Dr. Dormagen-Guffanti;14 - Bilanzielle Abschreibungen;58.036;70.500;58.000;58.000;58.000;58.000
17;Stiftungen;1706;Stiftung Dr. Dormagen-Guffanti;15 - Transferaufwendungen;219.850;181.200;168.500;181.500;176.300;176.600
17;Stiftungen;1706;Stiftung Dr. Dormagen-Guffanti;16 - sonstige ordentl. Aufwendungen;12.011;7.000;21.100;11.100;11.100;11.100
17;Stiftungen;1706;Stiftung Dr. Dormagen-Guffanti;17 = ordentliche Aufwendungen;509.956;460.200;465.400;463.400;458.200;458.500
17;Stiftungen;1706;Stiftung Dr. Dormagen-Guffanti;18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17);103.559;147.200;157.500;157.400;162.600;162.300
17;Stiftungen;1706;Stiftung Dr. Dormagen-Guffanti;19 - Finanzerträge;226.523;201.300;239.000;239.000;239.000;239.000
17;Stiftungen;1706;Stiftung Dr. Dormagen-Guffanti;20 - Zinsen und sonst. Finanzaufwendungen;106.508;103.800;103.300;100.400;100.100;123.600
17;Stiftungen;1706;Stiftung Dr. Dormagen-Guffanti;21 = Finanzergebnis (19 und 20);120.015;97.500;135.700;138.600;138.900;115.400
17;Stiftungen;1706;Stiftung Dr. Dormagen-Guffanti;22 = ordentliches Jahresergebnis (18 und 21);223.574;244.700;293.200;296.000;301.500;277.700
17;Stiftungen;1706;Stiftung Dr. Dormagen-Guffanti;23 - außerordentliche Erträge;0;0;0;0;0;0
17;Stiftungen;1706;Stiftung Dr. Dormagen-Guffanti;24 - außerordentliche Aufwendungen;0;0;0;0;0;0
17;Stiftungen;1706;Stiftung Dr. Dormagen-Guffanti;25 = außerordentliches Ergebnis (23 und 24);0;0;0;0;0;0
17;Stiftungen;1706;Stiftung Dr. Dormagen-Guffanti;26 = Jahresergebnis vor interner Leistungsver. (22 und 25);223.574;244.700;293.200;296.000;301.500;277.700
17;Stiftungen;1706;Stiftung Dr. Dormagen-Guffanti;27 - Interne Leistungsbeziehung (Aufwand / (-) Ertrag);24.963;24.200;26.200;26.200;26.200;26.200
17;Stiftungen;1706;Stiftung Dr. Dormagen-Guffanti;28 = Jahresergebnis;198.611;220.500;267.000;269.800;275.300;251.500
17;Stiftungen;1707;Gemeinsamer Hospitalstiftungsfonds;01 - Steuern und ähnliche Abgaben;0;0;0;0;0;0
17;Stiftungen;1707;Gemeinsamer Hospitalstiftungsfonds;02 - Zuwendungen und allg. Umlagen;0;0;0;0;0;0
17;Stiftungen;1707;Gemeinsamer Hospitalstiftungsfonds;03 - sonstige Transfererträge;0;0;0;0;0;0
17;Stiftungen;1707;Gemeinsamer Hospitalstiftungsfonds;04 - öffentl.rechtl. Leistungsentgelte;0;0;0;0;0;0
17;Stiftungen;1707;Gemeinsamer Hospitalstiftungsfonds;05 - privatrechtl. Leistungsentgelte;128.827;160.000;64.900;64.900;64.900;64.900
17;Stiftungen;1707;Gemeinsamer Hospitalstiftungsfonds;06 - Kostenerstattungen und Umlagen;0;0;0;0;0;0
17;Stiftungen;1707;Gemeinsamer Hospitalstiftungsfonds;07 - sonstige ordentliche Erträge;980.412;0;0;0;0;0
17;Stiftungen;1707;Gemeinsamer Hospitalstiftungsfonds;08 - aktivierte Eigenleistungen;0;0;0;0;0;0
17;Stiftungen;1707;Gemeinsamer Hospitalstiftungsfonds;09 - Bestandsveränderungen;0;0;0;0;0;0
17;Stiftungen;1707;Gemeinsamer Hospitalstiftungsfonds;10 = ordentliche Erträge;1.109.239;160.000;64.900;64.900;64.900;64.900
17;Stiftungen;1707;Gemeinsamer Hospitalstiftungsfonds;11 - Personalaufwendungen;0;0;0;0;0;0
17;Stiftungen;1707;Gemeinsamer Hospitalstiftungsfonds;12 - Versorgungsaufwendungen;0;0;0;0;0;0
17;Stiftungen;1707;Gemeinsamer Hospitalstiftungsfonds;13 - Aufwendungen für Sach- und Dienstleistungen;420.874;42.100;28.100;28.100;28.100;28.100
17;Stiftungen;1707;Gemeinsamer Hospitalstiftungsfonds;14 - Bilanzielle Abschreibungen;23.574;27.900;10.400;10.400;10.400;10.400
17;Stiftungen;1707;Gemeinsamer Hospitalstiftungsfonds;15 - Transferaufwendungen;70.000;116.700;138.500;138.500;138.500;138.500
17;Stiftungen;1707;Gemeinsamer Hospitalstiftungsfonds;16 - sonstige ordentl. Aufwendungen;254;100;100;100;100;100
17;Stiftungen;1707;Gemeinsamer Hospitalstiftungsfonds;17 = ordentliche Aufwendungen;514.702;186.800;177.100;177.100;177.100;177.100
17;Stiftungen;1707;Gemeinsamer Hospitalstiftungsfonds;18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17);594.537;-26.800;-112.200;-112.200;-112.200;-112.200
17;Stiftungen;1707;Gemeinsamer Hospitalstiftungsfonds;19 - Finanzerträge;126.507;120.100;225.200;225.200;225.200;225.200
17;Stiftungen;1707;Gemeinsamer Hospitalstiftungsfonds;20 - Zinsen und sonst. Finanzaufwendungen;14.205;13.900;13.100;12.500;11.900;12.700
17;Stiftungen;1707;Gemeinsamer Hospitalstiftungsfonds;21 = Finanzergebnis (19 und 20);112.302;106.200;212.100;212.700;213.300;212.500
17;Stiftungen;1707;Gemeinsamer Hospitalstiftungsfonds;22 = ordentliches Jahresergebnis (18 und 21);706.838;79.400;99.900;100.500;101.100;100.300
17;Stiftungen;1707;Gemeinsamer Hospitalstiftungsfonds;23 - außerordentliche Erträge;0;0;0;0;0;0
17;Stiftungen;1707;Gemeinsamer Hospitalstiftungsfonds;24 - außerordentliche Aufwendungen;0;0;0;0;0;0
17;Stiftungen;1707;Gemeinsamer Hospitalstiftungsfonds;25 = außerordentliches Ergebnis (23 und 24);0;0;0;0;0;0
17;Stiftungen;1707;Gemeinsamer Hospitalstiftungsfonds;26 = Jahresergebnis vor interner Leistungsver. (22 und 25);706.838;79.400;99.900;100.500;101.100;100.300
17;Stiftungen;1707;Gemeinsamer Hospitalstiftungsfonds;27 - Interne Leistungsbeziehung (Aufwand / (-) Ertrag);5.091;5.900;4.800;4.800;4.800;4.800
17;Stiftungen;1707;Gemeinsamer Hospitalstiftungsfonds;28 = Jahresergebnis;701.747;73.500;95.100;95.700;96.300;95.500
17;Stiftungen;1708;Büchereistiftung;01 - Steuern und ähnliche Abgaben;0;0;0;0;0;0
17;Stiftungen;1708;Büchereistiftung;02 - Zuwendungen und allg. Umlagen;0;0;0;0;0;0
17;Stiftungen;1708;Büchereistiftung;03 - sonstige Transfererträge;0;0;0;0;0;0
17;Stiftungen;1708;Büchereistiftung;04 - öffentl.rechtl. Leistungsentgelte;0;0;0;0;0;0
17;Stiftungen;1708;Büchereistiftung;05 - privatrechtl. Leistungsentgelte;0;0;0;0;0;0
17;Stiftungen;1708;Büchereistiftung;06 - Kostenerstattungen und Umlagen;0;0;0;0;0;0
17;Stiftungen;1708;Büchereistiftung;07 - sonstige ordentliche Erträge;0;0;0;0;0;0
17;Stiftungen;1708;Büchereistiftung;08 - aktivierte Eigenleistungen;0;0;0;0;0;0
17;Stiftungen;1708;Büchereistiftung;09 - Bestandsveränderungen;0;0;0;0;0;0
17;Stiftungen;1708;Büchereistiftung;10 = ordentliche Erträge;0;0;0;0;0;0
17;Stiftungen;1708;Büchereistiftung;11 - Personalaufwendungen;0;0;0;0;0;0
17;Stiftungen;1708;Büchereistiftung;12 - Versorgungsaufwendungen;0;0;0;0;0;0
17;Stiftungen;1708;Büchereistiftung;13 - Aufwendungen für Sach- und Dienstleistungen;0;0;0;0;0;0
17;Stiftungen;1708;Büchereistiftung;14 - Bilanzielle Abschreibungen;0;0;0;0;0;0
17;Stiftungen;1708;Büchereistiftung;15 - Transferaufwendungen;2.289;2.200;2.400;2.400;2.400;2.400
17;Stiftungen;1708;Büchereistiftung;16 - sonstige ordentl. Aufwendungen;0;0;0;0;0;0
17;Stiftungen;1708;Büchereistiftung;17 = ordentliche Aufwendungen;2.289;2.200;2.400;2.400;2.400;2.400
17;Stiftungen;1708;Büchereistiftung;18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17);-2.289;-2.200;-2.400;-2.400;-2.400;-2.400
17;Stiftungen;1708;Büchereistiftung;19 - Finanzerträge;3.488;3.900;4.800;4.800;4.800;4.800
17;Stiftungen;1708;Büchereistiftung;20 - Zinsen und sonst. Finanzaufwendungen;0;0;0;0;0;0
17;Stiftungen;1708;Büchereistiftung;21 = Finanzergebnis (19 und 20);3.488;3.900;4.800;4.800;4.800;4.800
17;Stiftungen;1708;Büchereistiftung;22 = ordentliches Jahresergebnis (18 und 21);1.198;1.700;2.400;2.400;2.400;2.400
17;Stiftungen;1708;Büchereistiftung;23 - außerordentliche Erträge;0;0;0;0;0;0
17;Stiftungen;1708;Büchereistiftung;24 - außerordentliche Aufwendungen;0;0;0;0;0;0
17;Stiftungen;1708;Büchereistiftung;25 = außerordentliches Ergebnis (23 und 24);0;0;0;0;0;0
17;Stiftungen;1708;Büchereistiftung;26 = Jahresergebnis vor interner Leistungsver. (22 und 25);1.198;1.700;2.400;2.400;2.400;2.400
17;Stiftungen;1708;Büchereistiftung;27 - Interne Leistungsbeziehung (Aufwand / (-) Ertrag);0;0;0;0;0;0
17;Stiftungen;1708;Büchereistiftung;28 = Jahresergebnis;1.198;1.700;2.400;2.400;2.400;2.400
17;Stiftungen;1709;Stiftung Johann-Heinrich Claren;01 - Steuern und ähnliche Abgaben;0;0;0;0;0;0
17;Stiftungen;1709;Stiftung Johann-Heinrich Claren;02 - Zuwendungen und allg. Umlagen;1.227;1.200;1.200;0;0;0
17;Stiftungen;1709;Stiftung Johann-Heinrich Claren;03 - sonstige Transfererträge;0;0;0;0;0;0
17;Stiftungen;1709;Stiftung Johann-Heinrich Claren;04 - öffentl.rechtl. Leistungsentgelte;0;0;0;0;0;0
17;Stiftungen;1709;Stiftung Johann-Heinrich Claren;05 - privatrechtl. Leistungsentgelte;355.387;347.400;352.400;352.400;352.400;352.400
17;Stiftungen;1709;Stiftung Johann-Heinrich Claren;06 - Kostenerstattungen und Umlagen;112.211;0;0;0;0;0
17;Stiftungen;1709;Stiftung Johann-Heinrich Claren;07 - sonstige ordentliche Erträge;60.968;0;0;0;0;0
17;Stiftungen;1709;Stiftung Johann-Heinrich Claren;08 - aktivierte Eigenleistungen;0;0;0;0;0;0
17;Stiftungen;1709;Stiftung Johann-Heinrich Claren;09 - Bestandsveränderungen;0;0;0;0;0;0
17;Stiftungen;1709;Stiftung Johann-Heinrich Claren;10 = ordentliche Erträge;529.792;348.600;353.600;352.400;352.400;352.400
17;Stiftungen;1709;Stiftung Johann-Heinrich Claren;11 - Personalaufwendungen;0;0;0;0;0;0
17;Stiftungen;1709;Stiftung Johann-Heinrich Claren;12 - Versorgungsaufwendungen;0;0;0;0;0;0
17;Stiftungen;1709;Stiftung Johann-Heinrich Claren;13 - Aufwendungen für Sach- und Dienstleistungen;110.135;91.400;96.000;96.000;96.000;96.000
17;Stiftungen;1709;Stiftung Johann-Heinrich Claren;14 - Bilanzielle Abschreibungen;45.802;44.200;44.200;44.200;44.200;44.200
17;Stiftungen;1709;Stiftung Johann-Heinrich Claren;15 - Transferaufwendungen;383.962;229.000;168.600;167.500;164.900;164.900
17;Stiftungen;1709;Stiftung Johann-Heinrich Claren;16 - sonstige ordentl. Aufwendungen;4.041;5.200;6.400;6.400;6.400;6.400
17;Stiftungen;1709;Stiftung Johann-Heinrich Claren;17 = ordentliche Aufwendungen;543.939;369.800;315.200;314.100;311.500;311.500
17;Stiftungen;1709;Stiftung Johann-Heinrich Claren;18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17);-14.147;-21.200;38.400;38.300;40.900;40.900
17;Stiftungen;1709;Stiftung Johann-Heinrich Claren;19 - Finanzerträge;248.112;234.000;228.900;228.900;228.900;228.900
17;Stiftungen;1709;Stiftung Johann-Heinrich Claren;20 - Zinsen und sonst. Finanzaufwendungen;26.775;26.500;26.200;25.700;26.600;36.700
17;Stiftungen;1709;Stiftung Johann-Heinrich Claren;21 = Finanzergebnis (19 und 20);221.337;207.500;202.700;203.200;202.300;192.200
17;Stiftungen;1709;Stiftung Johann-Heinrich Claren;22 = ordentliches Jahresergebnis (18 und 21);207.189;186.300;241.100;241.500;243.200;233.100
17;Stiftungen;1709;Stiftung Johann-Heinrich Claren;23 - außerordentliche Erträge;0;0;0;0;0;0
17;Stiftungen;1709;Stiftung Johann-Heinrich Claren;24 - außerordentliche Aufwendungen;0;0;0;0;0;0
17;Stiftungen;1709;Stiftung Johann-Heinrich Claren;25 = außerordentliches Ergebnis (23 und 24);0;0;0;0;0;0
17;Stiftungen;1709;Stiftung Johann-Heinrich Claren;26 = Jahresergebnis vor interner Leistungsver. (22 und 25);207.189;186.300;241.100;241.500;243.200;233.100
17;Stiftungen;1709;Stiftung Johann-Heinrich Claren;27 - Interne Leistungsbeziehung (Aufwand / (-) Ertrag);49.184;41.500;48.300;48.200;48.200;48.200
17;Stiftungen;1709;Stiftung Johann-Heinrich Claren;28 = Jahresergebnis;158.006;144.800;192.800;193.300;195.000;184.900
17;Stiftungen;1710;Stiftung Dr. Eduard Schreibers;01 - Steuern und ähnliche Abgaben;0;0;0;0;0;0
